ID,prompt,rater_mean,rating_k,rating_j,rating_h,rating_n,word_count,readability,freq,aoa,prev,mtld,Story,DSI_ukwac,DSI_subtitle,DSI_baroni,DSI_glove,DSI_TASA,DSI_mean,DSI_bert
32,organ-empire-comply,4.75,5,4,5,5,110,5.1125,5.905168539,4.95519329,2.317045455,78.98160489,"Alright so it's time to confess.. I'm a vampire. I come from an empire that existed long long ago, and ruled the entire place. I kept my secret as a vampire ever since, it's bee 500 years. I normally get my blood from organ donors - they die, I work with the system to get free organs and I said if they don't comply their family is in danger so... they listen to me. I hope to keep this secret forever, but I just have to let it out. I'm a gossipy vampire as well, it's the worst! 500 years keeping this secret and I'm near about to lose my mind!",0.75177597,0.902598124,0.898757748,0.769551232,0.975491512,0.859634917,0.81200277
33,organ-empire-comply,3.25,3,3,4,3,57,5.079780702,6.221764706,5.068212405,2.338627451,44.10420412,There is no organ I could sell so that I will be able to own the Empire state building. It is just priceless and so I have to comply with that. I feel so powerless about the situation but there is nothing I could do to change that. I only have to accept and live with it,0.766020961,0.89378508,0.891759546,0.727128704,0.976601542,0.851059166,0.78475981
34,organ-empire-comply,4,5,4,4,3,109,4.404820684,5.809019608,4.942912063,2.323786408,66.35657455,"""This one will not comply."" said the guard, pushing the woman forward so that she fell to her knees before the king.  The king studied her with a blank expression.  ""You dare to challenge the authority of the empire?"" the King inquired.  The woman did not respond.  She did not even look up to see the king.  The king raised his arm as if delivering a cue.  At that moment, from the other side of the hall, an orchestra began to play.  First, it was only a trumpet.  Next, a bassoon.  Each instrument of the orchestra  added, and finally a great pipe organ fills the hall with echoing noise.",0.797355725,0.90986049,0.899712317,0.798562902,0.964015044,0.873901296,0.800992528
35,organ-empire-comply,4,4,3,5,4,72,8.545444444,5.634225352,5.685708595,2.351774194,74.606,They didn't want to fight their way off the spaceship but they had no chance. The Empire had arrived. Refusing to comply with imperial officers' commands would mean they would be captured for organ harvesting. Complying with those officers' commands would mean arrest and possible death for being on an imperial trade vessel without proper documentation. There was one way to get out alive and the officers were standing in their way.,0.781993905,0.882006736,0.89876572,0.767978797,0.964994335,0.859147899,0.801778104
36,organ-empire-comply,1.75,1,2,3,1,37,7.790472973,5.566216216,5.686565125,2.2703125,42.59111111,In my neighbor country the empire announced an act to donate organs. By this act anyone in every family should donate organs to save lives. Every citizen should comply for this. Otherwise they will see the consequences.,0.805421977,0.89040404,0.900840653,0.758487341,0.959149617,0.862860726,0.79355267
37,organ-empire-comply,4.25,4,4,4,5,77,6.272142857,5.4696,5.500191364,2.328235294,97.65411765,"The black robes of the cult were as dark as night. The teenagers held their cameras tight, determined to expose the demonic ritual they had sneaked up on and interrupted. The head of the cult empire was covered in blood, stray organs splattered on the church floor. The other members were standing by, ready to comply and attack if ordered. A low chant came from their lips, threatening and foreboding. Sadly, those teens were never seen again.",0.829124198,0.909796036,0.899385776,0.843114215,0.969712835,0.890226612,0.824665786
38,organ-empire-comply,2.5,2,2,4,2,49,2.766428571,5.903125,4.726283063,2.299555556,23.414162,The king lived in a castle faraway in the magical land.  The king loves to listen to the organ.  He asked one of his servants to play for the king.  The servant had to comply and play on the organ.  Music played through the empire.  This pleased the king.,0.766352984,0.882299088,0.857797121,0.771098008,0.92567872,0.840645184,0.772491223
39,organ-empire-comply,1.75,1,1,3,2,33,9.796515152,5.539,5.834997318,2.335517241,57.16666667,"During the last empire, The president's refusal to comply with the pope's injunctions led to a renewal of the war. In the end, he decided on an organ donation which compromises his fault",0.857590218,0.880632303,0.901669258,0.805922925,0.974801361,0.884123213,0.782236421
40,organ-empire-comply,3.5,3,4,3,4,69,9.777857143,5.747692308,5.16226974,2.259230769,88.872,"The doctor stood alongside the operating table full of sorrow. He knew that failure to comply with organ donation orders meant he and his family would be moved to a re-education camp. The empire demanded obedience from its subjects and would be happy to make him an example of the penalty for disobedience. The patient, who was still alive but in the throes of death, knew what awaited him.",0.824797254,0.89564511,0.906066206,0.817310399,0.977466409,0.884257075,0.824243861
41,organ-empire-comply,2,1,2,4,1,37,6.833716216,5.344117647,5.742721246,2.283333333,70.98,On an accident a person's brain was dead. His parents complied to donate their son's organ. The whole empire surrounded by the hospital fell in emotion due to their decision. His organs were transplanted to needy persons.,0.816156267,0.903330148,0.902069809,0.814674413,0.965498464,0.88034582,0.783046986
42,organ-empire-comply,4.25,4,4,5,4,80,6.862142857,5.816883117,5.280268305,2.326760563,74.59177215,"As the alien empire ascended earth, the president asked it what it wanted. The Alien king spoke for the rest of the aliens. He wanted us to give them our organs. The mayor shocked in disbelief. He scoffed at the idea and said that he would not comply with such a disgusting order. He would not give up the human organs for this alien empire. The news spread like wildfire through social media and everyone knew about the mayor's decision.",0.779440698,0.894919157,0.883663225,0.776870916,0.9705968,0.861098159,0.807299578
43,organ-empire-comply,1.75,1,2,3,1,56,2.912142857,5.882,4.907039187,2.368,27.94399138,There was a King ruled the empire on his own. He had many slaves like organ to help him. But some slaves are not ready to comply with the King. He became very anger on the slaves. After the slaves obeyed the King. The King was very happy. The Empire was full of happy and pleasure.,0.749646162,0.874285584,0.860921413,0.745315463,0.935281937,0.833090112,0.777895748
44,organ-empire-comply,1.5,NA,1,2,NA,34,4.036764706,6.116666667,5.075086229,2.367586207,42.875,the origin of the empire dates back centuries. The civilians had to comply and that was the end of that. IF they didn't they would face consequences. It is how life was back then.,0.756404414,0.876250055,0.887113408,0.70473739,0.948685096,0.834638073,0.780260247
45,organ-empire-comply,2.75,2,2,4,3,48,20.83,5.835333333,5.476476174,2.319545455,41.21398305,"Jacob works at the secret service under the Roman empire , it was the main organ of the country's defense. the main job of the secret service was to comply the reports about rebellions' leader who try to rebel against the empire , he was very sincere in his work",0.858295979,0.906996035,0.912268102,0.818875184,0.964825353,0.892252131,0.803682598
46,organ-empire-comply,4.333333333,5,3,5,NA,77,5.199415584,5.903478261,4.684796462,2.319714286,79.21545455,"The man shook uncontrollably and tried to wiggle his hands loose from the knotted ropes. He tried to desperately to escape from his captors because he did not want to comply. They wanted an organ, a kidney, a lung, perhaps the very heart that beat in his chest. Which one he didn't know. He knew there wasn't much he could do if he escaped because he was a single man. They were an empire of money hu.",0.752493111,0.890230912,0.876432475,0.778304135,0.971850731,0.853862273,0.808254884
47,organ-empire-comply,3.25,4,3,4,2,84,4.900952381,5.974558824,4.746973331,2.309210526,66.82785888,"I drove over the state line that night and got a room. I had to comply with the law and show my ID, darn it! In the morning, I got up quickly, put on my empire style dress, and got back in the car. It was Sunday and because I'm a devout Catholic, I found a church off the highway and went to mass. It was a beautiful service, especially with that gigantic organ playing ""Amazing Grace."" I offered up a prayer for Bob.",0.782604365,0.915349228,0.90375777,0.784464834,0.970698842,0.871375008,0.807366173
48,organ-empire-comply,2.75,2,3,3,3,76,8.969578947,5.818873239,5.400050333,2.304461538,45.05331081,The Chinese Empire has a rough history since the 7th century. It is the organ of the Asian continent and the empire has been around for many thousand of years. Every citizen of the Chinese Empire has to comply with the rules and regulations or else they will face consequence. The government is very brutal and no one dares to disobey or criticize the government or emperor. Death is the end result and many people died.,0.801407045,0.891021204,0.887757478,0.762676297,0.96878695,0.862329795,0.803239786
49,organ-empire-comply,3.5,3,4,4,3,78,5.017076923,6.025866667,4.34076233,2.324927536,65.51709597,"She smiled as she looked over the stage, organ in hand, ready to play. Her parents had made her learn to play the instrument when she was young, at first, she fought against it, not wanting to learn. But as time went on, she began to enjoy it, and began to comply. Now, here she was, 22 years later, at the age of 29, already building an empire. The guests had all came just to see her play.",0.72846531,0.891521351,0.873180519,0.678070707,0.96952095,0.828151767,0.814247247
